submission_id,result,filename,filepath,hash,file_size
2025082607080400107670,4,2025082607080400107670_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082607080400107670_4_front.jpg,08c85a8cc42103876d1a8c7c35590049,7605733
2025082220534700101508,4,2025082220534700101508_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082220534700101508_4_front.jpg,7b91ba8ff266c6458eca6170d6d31a6f,462181
2025082215491800101792,4,2025082215491800101792_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082215491800101792_4_front.jpg,7a65bc9e0a3427d07d04b2bf57dde6a9,2600213
2025082416301200108145,4,2025082416301200108145_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082416301200108145_4_front.jpg,0267c728a5e598a2111048280db52154,3066923
2025082508555200104756,4,2025082508555200104756_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082508555200104756_4_front.jpg,b05839e4055b9158ccc99f1696fe531f,3237943
2025082208474100107736,5,2025082208474100107736_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082208474100107736_5_front.jpg,a405a76f591075be1458b01c290647ed,2153507
2025082807222900101756,4,2025082807222900101756_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082807222900101756_4_front.jpg,076e45abcd1b2c3ccf4aeac1246fe347,15466
2025082212351000101107,4,2025082212351000101107_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082212351000101107_4_front.jpg,3cb414e02130f3866c318f7084c3b82c,5010354
2025082216120900104863,4,2025082216120900104863_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082216120900104863_4_front.jpg,9595444e26226ed0834141c4ce8c679a,175977
2025082505562600109585,5,2025082505562600109585_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082505562600109585_5_front.jpg,aa13ae5f713d9731213cd439f964c08b,2904980
2025082505521600109485,4,2025082505521600109485_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082505521600109485_4_front.jpg,65b118080b3bbad4b3aafe7e3d5984ce,4109110
2025082211191300106229,5,2025082211191300106229_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082211191300106229_5_front.jpg,5cecd3e26aa4e947f0e6821788ce8700,3773427
2025082314443100100748,5,2025082314443100100748_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082314443100100748_5_front.jpg,c78fc21ca746bc50c19f7070a0e56dcc,1711810
2025082512382200100690,5,2025082512382200100690_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082512382200100690_5_front.jpg,cc255691c164e5c6b2a2d1a0fc42a085,3310991
2025082209380200107806,4,2025082209380200107806_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082209380200107806_4_front.jpg,2cd5fe017ac0fcbec81a5a7dea497a2f,4854064
2025082815045100109151,5,2025082815045100109151_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082815045100109151_5_front.jpg,b09de8b47428946e19b03392ed76f9dd,3336904
2025082211205500106582,4,2025082211205500106582_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082211205500106582_4_front.jpg,4bf40d3cac346a6334c2d208150d193a,2168782
2025082211161700105584,4,2025082211161700105584_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082211161700105584_4_front.jpg,fd0b4acab986fd0232ed34e489e95684,3193923
2025082208475200107827,4,2025082208475200107827_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082208475200107827_4_front.jpg,57806ce07654560ddc23fe190ca17efc,740538
2025082310242400105444,4,2025082310242400105444_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082310242400105444_4_front.jpg,11359ce48972f0b2ea15aac2082f3dae,2547410
2025082221481500102473,4,2025082221481500102473_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082221481500102473_4_front.jpg,0bfd8819768fee7e798ec56ff02492c9,82502
2025082614030100107178,4,2025082614030100107178_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082614030100107178_4_front.jpg,822340adf4ab03a62fd629948490f6a5,4477733
2025082211092400104134,4,2025082211092400104134_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082211092400104134_4_front.jpg,8d73bcf0468ea3a39fbc7b5e2e6ef73a,153202
2025082506224200100276,5,2025082506224200100276_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082506224200100276_5_front.jpg,357f5025fe51cf52968dcd4cf716e51c,40453
2025082213404400102324,5,2025082213404400102324_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082213404400102324_5_front.jpg,3af02401eb47dd4292e9465024f7df31,6747
2025082213365200101672,5,2025082213365200101672_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082213365200101672_5_front.jpg,d385f02761548accb80667b9b4a98812,4833898
2025082210523600100660,4,2025082210523600100660_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082210523600100660_4_front.jpg,ebdef1b465b628e2c8624bd8641ee9c6,3004547
